videoID,url,timestamp,caption,clarity_score,aesthetic_score,motion_score,video_training_suitability_score
9emsDA0mbr8_10,https://www.youtube.com/watch?v=9emsDA0mbr8,"['0:02:29.215', '0:02:58.978']","a series of events at a race track where a race car driver is being attended to by medical personnel. The sequence begins with the driver's car being towed away by a tow truck, followed by the driver being assisted by paramedics and other medical staff. The driver is then seen sitting in a wheelchair, being pushed by a man, while other medical staff attend to him. The scene is set in a race track environment, with a crowd of spectators visible in the background. The main subjects are the race car driver, the tow truck, the medical personnel, and the wheelchair. The driver is initially in his car, which is being towed away by a tow truck. The driver is then seen sitting in a wheelchair, being pushed by a man. The medical personnel, dressed in uniforms, are attending to the driver, providing medical assistance. The tow truck is positioned near the driver's car, and the wheelchair is pushed by a man who is assisting the driver. The background features a race track with a crowd of spectators watching the events. The track is surrounded by barriers and fences, and there are several vehicles, including a tow truck, parked nearby. The weather appears to be clear and sunny, indicating a daytime event. The camera is stationary, providing a wide-angle view of the scene, capturing the entire sequence of events without any noticeable movement or zooming.",0.9474585205316544,4.277699999999999,4.248352527618408,3.52590269809545
QcaXMVoeJG8_10,https://www.youtube.com/watch?v=QcaXMVoeJG8,"['0:02:34.487', '0:02:55.808']","an intense soccer match in progress on a sunny day. The scene is set on a well-maintained grass field with clear markings and a goalpost. Players in various colored jerseys are actively engaged in the game, running, dribbling, and attempting to score. The atmosphere is competitive and energetic, with players strategically positioned across the field, showcasing their skills and teamwork. The background features a clear sky, lush green trees, and a distant view of a parking lot and buildings, indicating an outdoor sports field in a park or recreational area. The scene is set during the daytime, with bright sunlight illuminating the field and creating a vibrant atmosphere. The main subjects are the soccer players, who are actively engaged in the game. They are wearing different colored jerseys, indicating two opposing teams. The players are positioned across the field, with some in the foreground actively dribbling and running towards the goal, while others are in the background, strategically positioned to defend or intercept. The players' movements are dynamic, with quick sprints, dribbling, and occasional tackles. The camera is stationary, providing a wide-angle view of the entire field, capturing the entirety of the soccer match. The view is at a medium height, allowing for a clear and comprehensive view of the players' movements and the overall action on the field.",0.9739097505807875,4.388425,20.931941986083984,3.285532491913356
inRCWHkDOU4_7,https://www.youtube.com/watch?v=inRCWHkDOU4,"['0:03:27.674', '0:03:56.603']","a person decorating a white frosted cake with fresh strawberries. The cake is placed on a wooden cake stand, and the person's hands are seen carefully placing and adjusting the strawberries on top of the cake. The scene is set in a kitchen environment, and the person is wearing a green shirt. The main object is a white frosted cake with a smooth, even layer of frosting. The cake is positioned on a wooden cake stand. The person's hands are the primary subjects, decorating the cake with fresh strawberries. The strawberries are red and plump, and they are being placed and adjusted on the cake's surface. The person's hands are seen moving around the cake, placing and adjusting the strawberries. The movements are deliberate and careful, with the hands moving in small, precise motions. The background remains static, with no significant changes or movements. The camera is stationary, providing a close-up view of the cake and the person's hands. The view is slightly angled, capturing the cake and the decorating process clearly.",0.8920821845531464,4.493,9.498638153076172,4.265354752425495
wYOwCRueUCY_2,https://www.youtube.com/watch?v=wYOwCRueUCY,"['0:00:11.933', '0:00:41.500']","a scene of a flooded street outside a hospital, with emergency personnel and vehicles navigating through the water. The hospital entrance is visible, with people entering and exiting the building. The water level is high, and the street is filled with water, creating a challenging environment for the emergency responders. The scene is set during the evening, with artificial lighting illuminating the area. The main subjects are the emergency personnel, including firefighters and possibly hospital staff, who are wearing yellow and black uniforms. They are seen carrying equipment and navigating through the flooded street. The hospital entrance is also a focal point, with people entering and exiting the building. The emergency personnel are positioned near the hospital entrance, moving through the water to reach the building. The background features a hospital entrance with a red brick facade and a sign that reads ""HOSPITAL GENERAL DEL ESTADO."" The street is flooded with water, and the surrounding area is dark, indicating it is evening. The scene is illuminated by artificial lighting from the hospital and street lamps. The camera is stationary, providing a wide view of the scene, capturing the entirety of the flooded street and the hospital entrance.",0.5945040881633759,4.116575,20.67193984985352,2.573536156228217
gOmvzxPBMj4_6,https://www.youtube.com/watch?v=gOmvzxPBMj4,"['0:01:40.567', '0:02:34.687']","A person is unboxing a device, specifically a handheld electronic device, from its packaging. The individual carefully removes the packaging material and then proceeds to remove the device from its box.The person's hands are the only visible parts of them, and they appear to be of a light skin tone. The hands are engaged in the task of unboxing, with fingers deftly manipulating the packaging material and the device. The device itself is a handheld electronic device with a screen, buttons, and a strap, suggesting it is a portable gadget.The setting is a simple, clean workspace with a white surface. The box is predominantly red with black and white text and graphics, indicating the brand and model of the device. The packaging is designed to protect the device during transit, with a clear plastic window to showcase the product. The environment suggests a focus on the unboxing process, with no other objects or distractions in the immediate vicinity.",0.8501056730747223,4.59525,7.721306800842285,3.7998199488855335
M86nWeRQsFI_14,https://www.youtube.com/watch?v=M86nWeRQsFI,"['0:01:35.519', '0:02:00.719']","a herd of black cattle moving through a dry grass field. The cattle are seen walking in a line, with some of them occasionally looking around. The scene is set in a natural outdoor environment with dry grass and some leafless trees in the background. The cattle are moving slowly and steadily, creating a sense of calm and order. The main subjects are the black cattle, which are large and robust. They have tags on their ears, indicating they are likely part of a managed herd. The cattle are positioned in a line, with some slightly ahead of others, and they are walking in a coordinated manner. The cattle are the primary focus of the video, and their movements are the primary action. The background consists of a dry grass field with some leafless trees scattered around. The grass is dry and brown, indicating a possibly late autumn or early winter setting. The trees are bare, suggesting it might be a cold season. The overall scene is natural and rural, with no man-made structures visible. The camera is stationary, capturing the movement of the cattle from a fixed viewpoint. The perspective is at eye level, providing a clear and unobstructed view of the herd and their surroundings.",0.943723127245903,4.9831,22.336254119873047,3.521690897399724
w33NBa3g0z0_11,https://www.youtube.com/watch?v=w33NBa3g0z0,"['0:02:05.640', '0:02:45.520']","a close-up view of a person's hands as they knit with a black knitting needle and white yarn. The person's hands are adorned with silver nail polish, and they skillfully manipulate the yarn and needle to create a knitted fabric. The background is a plain white surface, emphasizing the intricate knitting process. The main subjects are the person's hands and the knitting needle. The hands are positioned centrally, with the knitting needle held firmly in the right hand and the yarn threaded through the needle in the left hand. The hands move in a coordinated manner, demonstrating the knitting technique. The knitting needle is black, and the yarn is white. The hands are positioned close together, with the needle and yarn moving in and out of the frame. The background is a plain white surface, providing a clean and uncluttered backdrop that keeps the focus on the knitting activity. There are no additional objects or elements in the background, ensuring that the viewer's attention remains on the hands and the knitting needle. The camera is stationary, providing a close-up view of the hands and knitting needle. The angle is slightly above and to the side of the hands, capturing the detailed movements of the knitting process.",0.9590152651071548,4.4021,4.490874767303467,4.644494787833144
T98rlf6BV2E_2,https://www.youtube.com/watch?v=T98rlf6BV2E,"['0:01:40.567', '0:02:01.187']","A group of individuals is rollerblading down a suburban street.The individuals are wearing casual athletic attire suitable for rollerblading, including helmets for safety. They appear to be engaged in the activity with varying levels of focus and speed.The setting is a suburban street lined with parked cars, trees, and residential buildings. The sky is overcast, suggesting a cool or temperate climate. The street is marked with yellow lines and has a crosswalk, indicating it is a shared road for pedestrians and vehicles.",0.8117878884077072,4.1271,14.358850479125977,3.709717460190207
eLV5sxCaL7Q_13,https://www.youtube.com/watch?v=eLV5sxCaL7Q,"['0:09:59.200', '0:10:37.799']","a group of fish swimming around a decorative aquarium setup. The fish, which are predominantly dark with distinctive blue and white stripes, move gracefully through the water, interacting with the rocks and decorative elements within the tank. The aquarium is dimly lit, creating a serene and somewhat mysterious atmosphere. The fish exhibit natural swimming behaviors, occasionally nibbling on the rocks and plants, adding a dynamic element to the scene. The main subjects are the fish, which are dark with blue and white stripes. They are seen swimming around the aquarium, interacting with the rocks and decorative elements. The fish are of varying sizes, with some larger ones appearing more dominant. They move in a coordinated manner, sometimes swimming close to each other and other times exploring the tank independently. The fish exhibit smooth, fluid movements, swimming in various directions around the tank. Their movements are generally slow to moderate in speed, with occasional quicker darts as they navigate the space. The fish occasionally interact with the rocks and plants, nibbling or exploring them. The background remains static, with no significant changes or movements. The camera is stationary, providing a stable view of the aquarium scene. The view is a medium shot, capturing the fish and the immediate surroundings within the tank.",0.7772606760263443,4.332375,34.197998046875,4.561799460416848
bKlasfeq-tw_6,https://www.youtube.com/watch?v=bKlasfeq-tw,"['0:00:55.079', '0:01:29.400']","A group of individuals, adorned in traditional attire and headgear, perform a coordinated dance routine on a stage. The performers are dressed in white, with some wearing head coverings, and they are holding wooden sticks. The setting appears to be an indoor event with an audience watching from the stands. The dancers move in unison, executing a series of synchronized movements and gestures, showcasing their skill and cultural expression. The main subjects are the dancers, who are positioned in a line across the stage. They are dressed in white, with some wearing head coverings, and they are holding wooden sticks. The dancers are moving in unison, performing a series of coordinated movements, including raising their sticks and stepping in rhythm. The dancers are positioned in a line, moving from left to right across the stage. Their movements are synchronized, with a moderate speed and a rhythmic pattern. The wooden sticks are raised and lowered in unison, and the dancers step in a coordinated manner. The background remains static, with the audience watching from the stands. The camera is stationary, capturing the entire performance from a wide-angle view, allowing the audience to see the entire stage and the dancers' movements clearly.",0.3029910922050476,3.60155,26.78519058227539,3.450471361720463
hvRrP6CHijk_23,https://www.youtube.com/watch?v=hvRrP6CHijk,"['0:03:47.349', '0:04:34.427']","a nighttime urban street scene with various vehicles moving along a multi-lane road. The street is illuminated by streetlights and the headlights of the cars, creating a vibrant and dynamic atmosphere. The scene includes a mix of cars, buses, and motorcycles, all moving at varying speeds. The background features buildings, trees, and street signs, contributing to the urban setting. The main subjects are the vehicles on the road. There are cars, buses, and motorcycles, all moving in the same direction. The cars are of different models and colors, while the bus is large and brightly colored. The vehicles maintain a steady flow, with some overtaking others. The motorcyclist is seen riding in the right lane, weaving through the traffic. The background consists of an urban street scene at night. The road is lined with streetlights, trees, and buildings. There are street signs, including one indicating a bus stop. The scene is well-lit, with the lights from the vehicles and streetlights creating a vibrant and lively atmosphere. The weather appears clear, and the time is nighttime. The camera is likely mounted on a vehicle, providing a first-person perspective of the road. The camera movement is smooth and steady, following the flow of traffic. The view is wide, capturing the entirety of the road and the surrounding environment.",0.0859312862157821,4.094875,36.23393249511719,4.272910239797893
ANu5L7Ik-0E_163,https://www.youtube.com/watch?v=ANu5L7Ik-0E,"['0:20:52.041', '0:21:14.625']","a lively scene of a group of people playing with large, inflatable bubbles on an indoor soccer field. The participants are actively moving around, bouncing, and interacting with the bubbles, creating a playful and energetic atmosphere. The setting is an indoor sports facility with a blue and orange barrier, a soccer goal, and a green artificial turf field. The main subjects are the large, inflatable bubbles and the people interacting with them. The bubbles are brightly colored, with blue, yellow, and orange patterns, and they are being handled by several individuals. The people are wearing casual clothing, including jeans and sneakers, and are seen bouncing and moving around the bubbles. The bubbles are positioned in the center of the frame, with people moving around them. The camera is stationary, providing a wide-angle view of the entire scene, capturing the entire indoor soccer field and the activities taking place within it.",0.3435806483030319,4.2189,31.84023666381836,4.36849573968537
m0yLaIs_ZZk_57,https://www.youtube.com/watch?v=m0yLaIs_ZZk,"['0:09:57.666', '0:10:20.500']","a busy urban intersection under a clear blue sky. The scene is set during the daytime, with bright sunlight illuminating the surroundings. The intersection is lined with various buildings, including a prominent white building with a blue awning and a large sign that reads ""Bank of the West."" The traffic is moderate, with cars and a white van moving through the intersection. Pedestrians are visible in the foreground, crossing the street and walking along the sidewalks. The main subjects are the vehicles and pedestrians at the intersection. The vehicles include a white van, a black car, and several other cars, all moving through the intersection. The pedestrians are crossing the street and walking along the sidewalks. The vehicles and pedestrians are positioned at different points within the intersection, with the vehicles moving from left to right and the pedestrians crossing from right to left. The background features a clear blue sky with no visible clouds, indicating a sunny day. The buildings in the background include a white building with a blue awning and a large sign, a beige building with a glass facade, and a few other smaller structures. The intersection is surrounded by trees and greenery, adding a touch of nature to the urban setting. The camera is stationary, providing a wide-angle view of the intersection and the surrounding buildings. The perspective is from a low angle, looking up at the intersection and the sky.",0.9801793545484544,4.397825,39.61162185668945,3.1315834680993784
26ZHS6qMrZc_2,https://www.youtube.com/watch?v=26ZHS6qMrZc,"['0:00:12.245', '0:00:41.775']","a news segment hosted by a female reporter standing in front of a busy highway. The scene transitions to a news ticker at the bottom of the screen displaying the headline ""RAINBOW NEAR BLUE DIAMOND"" and a subheading ""OFFICER INVOLVED SHOOTING."" The video then shifts to a scene of a police officer involved in a shooting incident, with multiple vehicles and a truck passing by on the highway. The background consists of a busy highway with multiple lanes, surrounded by desert-like terrain with sparse vegetation. The sky is clear, indicating daytime. The scene is set in a semi-arid area with mountains visible in the distance. The weather appears to be clear and sunny, with no visible signs of rain or adverse conditions. The main subjects are the female news reporter and the police officer involved in the shooting incident. The reporter is positioned in the foreground, wearing a red dress and a microphone, and is seen speaking and gesturing. The police officer is shown in the background, involved in a shooting incident, with multiple vehicles and a truck passing by. The vehicles include a white sedan, a black SUV, and a white truck, all moving along the highway. The camera is stationary, focusing on the reporter in the foreground and the highway in the background. The view is wide, capturing both the reporter and the passing vehicles.",0.8790748566389084,5.058825000000001,10.063691139221191,3.0517763087836363
bCO8dHCl4fQ_40,https://www.youtube.com/watch?v=bCO8dHCl4fQ,"['0:05:59.633', '0:06:21.066']","a first-person perspective of a car driving down a highway. The car is moving forward, and the view is from the hood, showing the road ahead and the surrounding landscape. The road is divided into two lanes with a yellow dividing line, and there are occasional vehicles, including a silver SUV and a black sedan, driving in the opposite direction. The scene is set in a rural area with green fields and trees lining the sides of the road. The main objects in the video are the car and the vehicles on the highway. The car is a silver sedan with a visible hood and windshield. The silver SUV and black sedan are driving in the opposite direction on the highway. The vehicles are positioned on the right side of the road, maintaining a safe distance from the car. The background consists of a rural highway with green fields and trees on both sides. The road is marked with yellow dividing lines and has a smooth, paved surface. The sky is overcast, suggesting it might be early morning or late afternoon. The camera is mounted on the hood of the car, providing a first-person view of the road ahead. The camera remains steady, capturing the forward movement of the car and the passing vehicles.",0.6873656213283539,4.3029,7.86484432220459,3.226184580533649
twyXU8dyeIQ_17,https://www.youtube.com/watch?v=twyXU8dyeIQ,"['0:05:39.759', '0:06:10.920']","a thrilling horse race in progress, with jockeys riding their horses at full speed around a track. The jockeys are dressed in colorful silks and helmets, and they are competing fiercely, leaning forward and urging their horses to run faster. The horses are muscular and powerful, with their hooves kicking up dust as they gallop. The atmosphere is intense and competitive, with the jockeys and horses showcasing their skills and stamina. The background features a well-maintained horse racing track with white fencing and various sponsorship banners. The track is surrounded by green grass and some trees, indicating an outdoor setting during the evening or night. The lighting is bright, with floodlights illuminating the track, creating a dramatic and focused atmosphere. The main subjects are the jockeys and their horses. The jockeys are wearing colorful silks, helmets, and riding boots, and they are positioned on the horses' backs. The horses are muscular and powerful, with their heads held high and ears perked up, indicating their focus and energy. The jockeys are leaning forward, urging their horses to run faster, and their bodies are slightly bent as they navigate the track. The horses are closely packed together, showcasing their speed and agility. The camera is stationary, capturing the entire scene from a wide-angle view, allowing the viewer to see the entire race and the jockeys' and horses' movements clearly.",0.8504263013601303,4.4828,15.970148086547852,3.410826793963304
JquUOV-hplw_5,https://www.youtube.com/watch?v=JquUOV-hplw,"['0:01:39.432', '0:02:37.323']","a person unpacking various items from a red and a brown package. The person carefully removes items from the packages, including a bar of chocolate, a small packet of cookies, and a brown paper bag. The scene is set outdoors on a sunny day, with the person's hands and the items being the main focus. The background is an outdoor setting with bright sunlight, indicating a clear and sunny day. The table surface is a light grey color, and there are some other items scattered around, including a white box and a red packet. The main objects in the video are the hands of a person, the red and brown packages, and the items inside them. The person's hands are actively engaged in removing items from the packages. The red package contains a bar of chocolate, a small packet of cookies, and a brown paper bag. The brown package contains a brown paper bag. The items are being handled carefully and methodically. The camera is stationary, providing a close-up view of the hands and the packages. The angle is slightly elevated, capturing the entire process of unpacking.",0.96377132833004,4.1247,3.284156084060669,4.160046350126295
8Z8BW-xE_d4_6,https://www.youtube.com/watch?v=8Z8BW-xE_d4,"['0:02:16.300', '0:04:05.400']","a person unboxing a new electronic device, specifically a smartphone. The person carefully removes the protective packaging and examines the device, which is a black smartphone with a touch screen. the unboxing process step-by-step, from opening the box to revealing the smartphone and its accessories. The main subject is a black smartphone with a touch screen. The person's hands are prominently featured, handling the smartphone and its accessories. The smartphone is initially wrapped in bubble wrap and is later removed from the box. The person's hands are careful and deliberate in their movements, ensuring the device is handled properly. The background consists of a cardboard box with a white interior, containing the smartphone and its accessories. The setting appears to be indoors, with a neutral-colored carpeted floor. The box is placed on a flat surface, and the environment is well-lit, suggesting a clean and organized space. The camera is stationary, providing a close-up view of the unboxing process. The focus remains on the hands and the smartphone, capturing the detailed actions and movements.",0.8729581981897354,4.561,7.7665629386901855,4.440288997645977
IRaiSwuFn6E_11,https://www.youtube.com/watch?v=IRaiSwuFn6E,"['0:01:18.711', '0:01:42.135']","A group of performers engage in a coordinated dance routine on stage, with various individuals joining in and others watching from the audience.The performers include a mix of men and women, dressed in a variety of costumes that suggest a themed performance. One individual is wearing a white shirt with rolled-up sleeves, dark pants, and a black cap, while another is in a blue shirt with rolled-up sleeves and dark pants. A woman in a black and white striped dress with a frilly skirt is also present. The audience members are casually dressed, with some wearing t-shirts and others in more formal attire.The setting is a stage with a backdrop of red curtains and a golden-yellow curtain in the foreground. The stage is adorned with props and costumes, including a wooden crate and a hat rack, suggesting a rustic or vintage theme. The audience is seated in rows, facing the stage, and the lighting is warm, creating a cozy atmosphere.",0.8798676431179047,5.01385,11.52003288269043,4.419645002449127
vyrqkzEks90_63,https://www.youtube.com/watch?v=vyrqkzEks90,"['0:09:26.966', '0:09:55.928']","a serene winter scene in a snow-covered field with a group of deer grazing and moving about. The field is blanketed in snow, and the trees in the background are heavily laden with snow, creating a tranquil and picturesque winter landscape. The deer are seen in various positions, some standing still while others move slowly through the field, creating a peaceful and natural atmosphere. The main subjects are a group of deer. They are scattered across the field, with some standing still and others moving slowly. The deer are positioned in the middle and towards the right side of the frame, with their bodies partially obscured by the tall grass and snow. Their movements are slow and deliberate, indicating a calm and peaceful environment. The background consists of a snow-covered field with tall, dry grass. The trees in the background are heavily laden with snow, creating a dense and wintry scene. The sky is dark, suggesting it is either early morning or late evening, adding to the overall tranquil and cold atmosphere. The camera remains stationary, providing a wide view of the field and the deer. The view is a medium shot, capturing the deer and the surrounding environment in detail.",0.4246160984039306,4.08575,19.925708770751957,2.6073857454293865
kj-9Tq-m80c_23,https://www.youtube.com/watch?v=kj-9Tq-m80c,"['0:08:40.200', '0:09:18.960']","A group of jockeys, clad in colorful silks, are seen galloping their horses along a lush green racecourse. The horses are in full stride, their muscles taut and bodies leaning forward as they compete in a race. The jockeys, some wearing helmets, are focused and leaning forward, urging their horses to run faster. The race is intense, with the horses and jockeys moving at a rapid pace, kicking up dust as they compete. The background features a well-maintained racecourse with green grass, white fencing, and a few spectators watching from the stands. The weather appears to be clear and sunny, with no visible clouds in the sky. The scene is set in a rural or semi-rural area, with a few cars parked along the side of the road, indicating the presence of a nearby parking area or roadside. The main subjects are the jockeys and their horses. The jockeys are wearing colorful silks, helmets, and riding boots, and they are positioned on the horses' backs. The horses are muscular and powerful, with their heads held high and ears perked up, indicating their focus and speed. The jockeys are leaning forward, urging their horses to run faster. The horses are in close proximity to each other, indicating a competitive race. The camera is stationary, capturing a wide-angle view of the racecourse and the jockeys and horses in motion. The view is from a side angle, providing a clear view of the horses and jockeys as they race by.",0.9888143986463548,4.75215,9.339103698730469,3.1382285786754336
vz1vmutoPRs_18,https://www.youtube.com/watch?v=vz1vmutoPRs,"['0:03:58.004', '0:04:28.401']","an intense swimming competition taking place in an indoor pool. Multiple swimmers are seen competing in various lanes, with their bodies partially submerged in the water. The swimmers are seen swimming at a fast pace, creating splashes and ripples in the water. The spectators in the stands are watching the event attentively, and the atmosphere is filled with excitement and anticipation. The main subjects are the swimmers, who are wearing swim caps and swimsuits. They are positioned in different lanes, each swimming at a fast pace. The swimmers are moving from left to right across the screen, creating splashes and ripples in the water. The swimmers are in various stages of their strokes, with some arms fully extended and others partially submerged. The swimmers are positioned in different lanes, with some swimming in the foreground and others in the background. The swimmers are moving at a fast pace, creating splashes and ripples in the water. The movement is primarily horizontal, from left to right, with the swimmers' arms and bodies moving in a coordinated manner. The background remains static, with the spectators and poolside elements remaining unchanged. The camera is stationary, providing a wide-angle view of the pool and the swimmers. The perspective is from the side of the pool, capturing the entire length of the lanes and the swimmers' movements.",0.8978294730186462,4.825525,11.994504928588867,3.801413667041815
vQ1iOPkbBfA_238,https://www.youtube.com/watch?v=vQ1iOPkbBfA,"['0:30:42.240', '0:31:03.160']","a playful and animated scene featuring a group of anthropomorphic animals engaging in a friendly water-based activity. The main characters are a pink dog, a purple cat, a green mouse, and a purple and white mouse. The dog, with a cheerful expression, is seen holding a colorful beach ball, while the cat, with a mischievous look, is swimming nearby. The green mouse and the purple and white mouse are also present, interacting with the dog and the cat. The background is a simple, light blue water surface, creating a calm and inviting atmosphere. The main subjects are the anthropomorphic animals. The pink dog is holding a colorful beach ball and appears to be leading the activity. The purple cat is swimming nearby, showing a playful and mischievous demeanor. The green mouse is swimming in the background, while the purple and white mouse is interacting with the dog and the cat. The dog and the cat are positioned centrally, with the dog holding the beach ball and the cat swimming around. The green mouse is swimming in the background, and the purple and white mouse is interacting with the dog and the cat. The movements are lively and dynamic, with the dog holding the beach ball and the cat swimming around. The green mouse swims in the background, and the purple and white mouse interacts with the dog and the cat. The movements are smooth and fluid, with the characters moving in various directions, creating a sense of playfulness and fun. The background remains static, emphasizing the dynamic actions of the characters. The camera is static, providing a wide view of the scene, capturing the interactions and movements of the characters in a clear and unobstructed manner.",0.9949801713228226,4.74645,53.84468460083008,3.2928460858417075
JAQTA82DtBg_6,https://www.youtube.com/watch?v=JAQTA82DtBg,"['0:04:04.844', '0:05:01.367']","a toy car race set featuring a variety of miniature vehicles, including cars and trucks, navigating through a miniature roadway and a toy gas station. The vehicles are in motion, moving along the track and passing by the gas station, which has a playful design with a caricature of a person and a cash register. The scene is set against a bright, white background, emphasizing the vibrant colors of the toy vehicles and the detailed design of the toy gas station. The main objects in the video are the toy vehicles, including cars and trucks, and the toy gas station. The vehicles are in motion, driving along the track and passing by the gas station. The cars are of different colors and models, including a green convertible, a purple sports car, and a white sedan. The truck is a blue delivery truck. The toy gas station is positioned on the left side of the track, with a caricature of a person and a cash register. The vehicles move in a smooth, continuous motion along the track. The cars and trucks drive at a moderate speed, navigating the curves and straight sections of the track. The direction of movement is primarily forward, with occasional turns and changes in speed. The background remains static, with no movement or changes. The camera is stationary, providing a top-down view of the toy roadway and the toy gas station. The view is consistent, capturing the entire scene without any panning or zooming.",0.9213440269231796,4.297325000000001,14.849949836730955,4.200400876665627
o3hyX9qYqgo_11,https://www.youtube.com/watch?v=o3hyX9qYqgo,"['0:03:23.136', '0:04:03.443']","the process of preparing a sandwich. A person is seen adding a layer of melted cheese onto a pile of ground meat, followed by placing a slice of bread on top. The hands are actively involved in arranging the ingredients, ensuring the cheese is evenly spread and the bread is positioned correctly. The scene is set in a kitchen environment, with a stovetop visible in the background. The main objects in the video are the ingredients and the hands of the person preparing the sandwich. The ingredients include ground meat, melted cheese, and a slice of bread. The hands are actively involved in spreading the cheese and placing the bread. The relationship between the objects is functional, with the hands manipulating the ingredients to create a sandwich. The background features a kitchen setting with a stovetop visible. The stovetop has a black surface with visible burners, indicating an active cooking area. The kitchen appears clean and well-lit, suggesting a modern and functional space. The camera is stationary, providing a close-up view of the sandwich preparation process. The angle is slightly elevated, capturing the hands and ingredients clearly.",0.8969033360481262,4.37675,23.522647857666016,3.6027018347156754
EQnEVWptvRI_8,https://www.youtube.com/watch?v=EQnEVWptvRI,"['0:04:55.228', '0:05:27.660']","a person assembling a piece of equipment, specifically focusing on connecting a flexible hose to a metal fitting. The person's hands are the main focus, with close-up shots highlighting the details of the hose, the fitting, and the hands as they manipulate the components. The background consists of a textured gray carpet, providing a neutral and slightly worn appearance. The main objects in the video are the flexible hose, the metal fitting, and the person's hands. The hose is transparent and flexible, with a metallic fitting that is silver and has a screw-on cap. The hands are actively engaged in connecting the hose to the fitting, with fingers manipulating the hose and fitting to ensure a secure connection. The hands are positioned centrally in the frame, with the hose and fitting being the primary objects of interaction. The background consists of a gray, textured carpet with a woven pattern. The carpet is slightly worn, adding a sense of realism to the scene. The lighting is soft and even, ensuring that the focus remains on the hands and the equipment. There are no other objects or distractions in the background, keeping the viewer's attention on the assembly process. The camera is stationary, providing a close-up view of the hands and equipment. The focus is sharp, with a shallow depth of field that blurs the background, emphasizing the hands and the equipment.",0.4721652567386627,4.50155,21.559326171875,4.43878770391671
pQN_41LfZFY_4,https://www.youtube.com/watch?v=pQN_41LfZFY,"['0:00:38.520', '0:01:00.039']","a high-speed car race on a curvy track, with multiple cars competing closely. The cars are racing at high speeds, navigating sharp turns and overtaking each other. The scene is filled with adrenaline and excitement as the cars maneuver around the track, with smoke billowing from the tires, indicating the friction between the cars and the track. The background includes a crowd of spectators, barriers, and various sponsor banners, adding to the atmosphere of a professional racing event. The main subjects are the racing cars, which are sleek, high-performance vehicles with aerodynamic designs. The cars are predominantly in shades of black, yellow, and red, with distinctive liveries and sponsor logos. The cars are positioned closely together, often overtaking each other as they navigate the track. The cars are in constant motion, with some cars accelerating out of turns while others brake to avoid collisions. The camera is likely mounted on a vehicle or a drone, providing a dynamic, first-person view of the race. The camera movement is smooth and follows the cars closely, capturing the intense action and the intricate details of the race.",0.6175760477781296,4.020325,21.09297180175781,3.25268984385904
Ibz5W1EB6so_21,https://www.youtube.com/watch?v=Ibz5W1EB6so,"['0:05:59.659', '0:06:21.147']","A woman is cleaning a kitchen countertop using a spray bottle and a cloth. She is wearing a white t-shirt and denim shorts, and her long, dark hair is tied back. The kitchen is well-lit with natural light coming through a large window with white curtains. The woman is focused on her task, moving around the countertop, spraying and wiping down various items. The main subject is a woman who is cleaning the kitchen countertop. She is holding a spray bottle in her right hand and a cloth in her left hand. She is positioned near the center of the frame, moving around the countertop as she sprays and wipes down items. The woman's movements are deliberate and focused, as she sprays the countertop and wipes it down with the cloth. She moves her arms in a circular motion, covering different areas of the countertop. The background remains static, with no significant changes or movements. The camera is stationary, providing a medium shot of the woman and the kitchen countertop. The view is slightly angled to capture the woman's actions and the surrounding environment.",0.888561561703682,4.58935,11.64055633544922,3.9718694039798494
m52tDU7muSw_40,https://www.youtube.com/watch?v=m52tDU7muSw,"['0:06:21.781', '0:06:45.071']","a first-person perspective of a motorcycle ride along a rural road. The rider is wearing red and black gloves and is holding onto the handlebars, which are equipped with a GPS device and a rearview mirror. The road is straight and stretches into the distance, bordered by green fields and occasional trees. The sky is clear with a few scattered clouds, indicating a sunny day. the rider moving forward at a steady pace, with occasional vehicles passing by in the opposite direction. The main subject is the motorcycle and the rider's hands gripping the handlebars. The handlebars are equipped with a GPS device and a rearview mirror. The rider's gloves are red and black, and the motorcycle appears to be a modern model with a sleek design. The rider's hands are positioned on the handlebars, and the motorcycle moves forward along the road. The background consists of a rural landscape with green fields, trees, and occasional buildings. The road is paved and marked with yellow lines, and there are power lines running parallel to the road. The weather is clear with a blue sky and a few scattered clouds, suggesting a sunny day. The video has a realistic and immersive style, capturing the details of the motorcycle ride with clear and vivid imagery.",0.972851112484932,4.92665,12.894110679626465,4.625755157444624
Fpo4NAC0dEg_6,https://www.youtube.com/watch?v=Fpo4NAC0dEg,"['0:02:42.862', '0:03:11.057']","a journey on a highway, showcasing various vehicles traveling in both directions. The scene is set under a clear blue sky with scattered clouds, and the road is flanked by dry, desert-like vegetation. a view from the front of a car, then transitions to a view from the back of the same car, and finally includes a brief glimpse of a person in the back seat. The vehicles include a red car, a white SUV, a white semi-truck, and a few other cars. The video concludes with a view of a road sign indicating a speed limit of 55 mph. The main subjects are the vehicles on the highway. The red car is initially seen in the left lane, followed by a white SUV in the right lane. A white semi-truck is also present, driving in the right lane. Other cars are seen traveling in both directions. The vehicles maintain a steady speed and maintain their lanes throughout the video. The camera is mounted inside a car, providing a first-person perspective. The camera view transitions from the front to the back of the car, and then briefly shows a person in the back seat. The camera movement is smooth and steady, maintaining a consistent view of the highway and surrounding scenery.",0.9627288281917572,4.590475,15.462882995605469,4.236651621494694
