videoID,qa_count,types,youtube_id,clip_index,youtube_url,timestamp,caption,clarity_score,aesthetic_score,motion_score,has_metadata
RoYWcreZI4U_32,5,"abs_spd,non_temp,rel_dir,rel_spd,rel_spd_comp",RoYWcreZI4U,32,https://www.youtube.com/watch?v=RoYWcreZI4U,"['0:04:47.553', '0:05:14.681']","a dramatic scene of a firefighting operation in an urban setting. A group of firefighters, wearing protective gear, are actively engaged in extinguishing a fire that has engulfed a building. The fire is intense, with thick smoke billowing out, and the firefighters are seen working diligently to control the blaze. The scene is chaotic, with debris and smoke filling the air, and the firefighters are seen coordinating their efforts to save the building and ensure public safety. The main subjects are the firefighters and the fire. The firefighters are dressed in full protective gear, including helmets, jackets, and gloves, and are positioned around the building, actively working to extinguish the fire. The fire is large and intense, with flames and smoke emanating from the building's windows and roof. The firefighters are positioned around the building, some on the ground and others on a ladder, working to control the fire. The background features an urban street scene with a brick building that is on fire. The building has a blue roof and is surrounded by debris and smoke. The street is lined with various objects, including a fire hydrant and a trash can. The scene is set during the day, with clear visibility of the fire and the surrounding area. The weather appears to be clear, with no signs of rain or snow. The camera is stationary, providing a wide-angle view of the scene. The perspective is from a slightly elevated angle, capturing the entirety of the firefighting operation and the surrounding area.",0.7322068214416504,5.0734,6.310568809509277,True
Rp7mBRjAaBo_31,6,"abs_dir,abs_dir_pred,abs_dis,abs_spd_comp,non_temp,rel_spd",Rp7mBRjAaBo,31,https://www.youtube.com/watch?v=Rp7mBRjAaBo,"['0:08:11.224', '0:08:44.423']","A group of people is gathered in a swimming pool, engaging in a lively game of catch with a yellow beach ball. The participants are actively moving around the pool, reaching out to catch the ball, and interacting with each other in a playful manner. The atmosphere is joyful and energetic, with everyone fully immersed in the fun activity. The main subjects are a group of people, both men and women, of various ages. They are wearing swimwear and are positioned throughout the pool. The central figure is a woman in a black swimsuit who is actively throwing and catching the beach ball. Other participants are reaching out to catch the ball, with some diving into the water or standing on the pool's edge. The beach ball is the focal point of the activity, being thrown and caught by the participants. The background features a residential backyard with a pool area. There are several chairs and tables set up around the pool, suggesting a casual, outdoor gathering. The scene is set on a sunny day, with green trees and a clear blue sky visible. The pool area is surrounded by a wooden fence, and there are a few umbrellas providing shade. The camera is stationary, capturing the scene from a wide-angle view that encompasses the entire pool area and the surrounding backyard.",0.7980948984622955,4.0427,8.7049560546875,True
RpBgsPiil7I_0,6,"abs_dir,non_temp,rel_dir_pred,rel_dis,rel_spd",RpBgsPiil7I,0,https://www.youtube.com/watch?v=RpBgsPiil7I,"['0:00:01.201', '0:00:41.274']","A group of people are enjoying a leisurely boat ride on a calm river. The boat, a white and gray motorboat, is moving swiftly through the water, creating a trail of white foam behind it. The passengers, dressed in casual summer attire, are seated and appear relaxed and engaged in conversation. the serene and joyful atmosphere of a day spent on the water, with the boat moving smoothly and the passengers enjoying the ride. The main subjects are the people on the boat, who are seated and interacting with each other. The boat is white and gray, with a motor at the back. The passengers include a man in a pink shirt, a woman in a plaid shirt, and another man in a yellow shirt. They are positioned in the front and middle of the boat, facing forward, and appear to be enjoying the ride. The boat moves steadily forward, creating a trail of white foam in its wake. The passengers remain relatively stationary, with slight movements as they converse and enjoy the ride. The background remains relatively static, with only the boat and its wake moving through the frame. The camera is likely mounted on the boat, providing a steady, forward-facing view of the passengers and the boat's movement. The camera remains fixed, capturing the continuous motion of the boat and the passengers' interactions.",0.9408585876226424,4.672025,46.402679443359375,True
RpzmzTLd6X4_7,6,"abs_dir,abs_spd,non_temp,rel_dir_pred,rel_ori,rel_spd",RpzmzTLd6X4,7,https://www.youtube.com/watch?v=RpzmzTLd6X4,"['0:02:59.319', '0:03:39.960']","a thrilling horse racing event where jockeys are seen competing on their horses. The horses gallop at high speed, with jockeys leaning forward, urging their mounts to run faster. The scene is set on a lush green track with white fences and various racing signs. The jockeys are dressed in colorful racing attire, and the horses are in full stride, showcasing their strength and agility. The background consists of a well-maintained grass track with white fences and various racing signs. The track is surrounded by green grass, and there are some trees visible in the distance. The weather appears to be clear and sunny, indicating a bright day. The main subjects are the jockeys and their horses. The jockeys are wearing colorful racing outfits, including helmets, and are positioned on the horses' backs. The horses are muscular and energetic, with their manes and tails flowing in the wind. The jockeys are leaning forward, urging their horses to run faster. The horses are in close proximity to each other, indicating a competitive race. The camera is stationary, capturing the entire scene from a wide-angle view, allowing the viewer to see the entire race track and the jockeys and horses in motion.",0.8808689415454865,4.7407,39.666603088378906,True
Rq0E3u4ZYy8_16,6,"abs_dir,abs_dir_pred,abs_spd,non_temp,rel_dir,rel_dis",Rq0E3u4ZYy8,16,https://www.youtube.com/watch?v=Rq0E3u4ZYy8,"['0:05:49.749', '0:06:12.038']","a close-up view of a person cooking mushrooms in a black frying pan on a stovetop. The person uses a blue spatula to stir and flip the mushrooms, ensuring they are evenly cooked. The mushrooms are sliced and sautéed, with some pieces showing browned edges, indicating they are being cooked on medium heat. The scene is set in a kitchen environment, with the stovetop and part of the counter visible. The main objects in the video are the mushrooms and the blue spatula. The mushrooms are sliced and sautéed in a black frying pan, with some pieces showing browned edges. The blue spatula is used to stir and flip the mushrooms, ensuring they are evenly cooked. The person's hand holding the spatula is visible, but their face is not shown. The mushrooms are positioned in the center of the frying pan, and the spatula moves around them to mix and cook them. The background consists of a kitchen stovetop and part of the counter. The stovetop is white, and the counter appears to be a light-colored material, possibly granite or marble. The scene is well-lit, suggesting it is daytime. The kitchen environment is clean and organized, with no other objects or distractions visible. The camera is stationary, providing a close-up view of the frying pan and the cooking process. The view is slightly angled to capture both the mushrooms and the person's hand holding the spatula.",0.6965681463479996,3.712325,3.08814024925232,True
Rq2DrBJoRRM_0,6,"abs_dir,abs_spd_comp,non_temp,rel_dir_pred,rel_dis",Rq2DrBJoRRM,0,https://www.youtube.com/watch?v=Rq2DrBJoRRM,"['0:00:07.140', '0:00:48.314']","a person's hands meticulously assembling a small, round, metallic object with a heart-shaped cutout. The hands are seen threading a black cord through a small circular ring and then attaching the heart-shaped cutout to the cord. The process is performed with precision and care, highlighting the intricate details of the object and the hands' movements. The background is a plain, light-colored surface, providing a clean and uncluttered backdrop that focuses attention on the hands and the object being assembled. The main objects are the person's hands, the small metallic object with a heart-shaped cutout, and the black cord. The hands are manipulating the cord and the object, threading the cord through the ring and attaching the heart-shaped cutout. The hands are positioned centrally in the frame, with the object and cord being the focal points of the activity. The movements are deliberate and precise, with the hands carefully threading the cord through the ring and then attaching the heart-shaped cutout. The actions are slow and controlled, emphasizing the careful assembly process. The background remains static throughout the video. The camera is stationary, providing a close-up view of the hands and the object being assembled. The focus is sharp, capturing the fine details of the hands and the object.",0.7579712569713593,4.3674,13.020184516906738,True
RqBOuARYR_A_34,6,"abs_dir,abs_dir_pred,non_temp,rel_dir,rel_dis",RqBOuARYR_A,34,https://www.youtube.com/watch?v=RqBOuARYR_A,"['0:09:01.774', '0:09:23.396']","a dynamic scene of surfers riding ocean waves. The footage showcases multiple surfers paddling and catching waves, with some successfully standing up on their boards and riding the waves. The ocean is vast and turbulent, with waves varying in size and intensity. The sky is clear, indicating a sunny day, and the overall atmosphere is lively and energetic. The main subjects are the surfers and their surfboards. The surfers are positioned in the water, paddling and waiting for waves. They are seen in various stages of catching and riding waves. The surfboards are mostly submerged, with only the tips and edges visible as the surfers maneuver through the water. The surfers are dispersed across the frame, with some closer to the camera and others further away, creating a sense of depth and movement. The background consists of the vast ocean with waves rolling in from the horizon. The sky is clear with a few scattered clouds, suggesting a sunny day. The water is a deep blue, with white foam forming on the crests of the waves. The horizon line is visible, separating the ocean from the sky. The overall setting is an open sea, likely near a coastline, with no visible landmarks or structures. The camera appears to be stationary, capturing a wide-angle view of the ocean and the surfers. The perspective is from a distance, providing a broad view of the scene and the movement of the waves and surfers.",0.9785410463809968,4.7313,40.09163665771485,True
Rqn8N_xjovk_15,6,"abs_dir,abs_dir_pred,abs_dis,non_temp",Rqn8N_xjovk,15,https://www.youtube.com/watch?v=Rqn8N_xjovk,"['0:02:44.063', '0:03:43.623']","a vibrant underwater scene featuring a diverse array of colorful fish swimming amidst coral reefs. The setting is illuminated by blue lighting, creating a serene and mesmerizing atmosphere. The video transitions to a scene where two divers, dressed in blue wetsuits, interact with a group of penguins in an aquarium setting. The divers feed the penguins, who eagerly approach the feeding station, creating a lively and engaging interaction between the humans and the birds. The background consists of an underwater coral reef environment with various fish swimming around. The scene is illuminated by blue lighting, which enhances the visibility of the fish and coral. The setting appears to be an aquarium, with a glass barrier separating the viewers from the penguins. The divers and penguins are the main subjects of the video. The divers are wearing blue wetsuits and are seen feeding the penguins. The penguins are small, black and white birds with distinctive markings. The divers are positioned near the penguins, who are gathered around a feeding station. The divers are actively engaged in feeding the penguins, while the penguins eagerly approach the feeding station. The camera is stationary, providing a clear and stable view of the underwater scene and the interaction between the divers and penguins. The camera angle is at eye level, capturing the entire scene in a straightforward and immersive manner.",0.7229288071393967,4.3714,27.589805603027344,True
Rqzk17m2zos_40,6,"abs_dir_pred,abs_ori,abs_spd_comp,non_temp,rel_dis,rel_ori",Rqzk17m2zos,40,https://www.youtube.com/watch?v=Rqzk17m2zos,"['0:04:47.333', '0:05:13.600']","A baseball player in a black and yellow uniform with the number 6 is captured in various actions during a game. The player is seen holding a baseball, preparing to throw it, and then interacting with the crowd. The crowd, consisting of spectators, is seen in the background, some of whom are holding up signs and engaging with the player. The setting is a baseball field with a crowd of spectators in the stands, and the atmosphere is lively and engaging. The main subject is a baseball player wearing a black and yellow uniform with the number 6. He is holding a baseball and is seen preparing to throw it, then interacting with the crowd. The crowd consists of spectators, some of whom are holding up signs and engaging with the player. The player is positioned in the foreground, while the crowd is in the background, with some individuals standing out due to their actions and attire. The player's movements are dynamic, involving throwing the baseball and interacting with the crowd. The player's movements are quick and deliberate, involving throwing the baseball and then engaging with the crowd. The crowd's movements are varied, with some individuals standing still, others holding up signs, and a few leaning over the barrier to interact with the player. The overall movement is moderate in speed, with the player's actions being quick and the crowd's movements being more varied and slower. The camera is stationary, capturing the scene from a fixed position, providing a clear and stable view of the player and the crowd.",0.8917773962020874,4.2967,82.9996566772461,True
RrBnE6U4US8_0,6,"abs_dir,abs_dir_pred,non_temp,rel_dir,rel_spd,rel_spd_comp",RrBnE6U4US8,0,https://www.youtube.com/watch?v=RrBnE6U4US8,"['0:00:00.160', '0:01:22.400']","a bustling urban scene with a focus on a street scene transitioning into a subway station. Initially, the video shows a street with a parked orange truck, a few pedestrians, and a cyclist. The scene then shifts to a subway station where people are seen walking up and down the escalators, and a train arrives at the platform. the daily life of city dwellers, transitioning from street life to public transportation. The main subjects are the orange truck parked on the side of the street, a cyclist riding past the truck, and a few pedestrians walking on the sidewalk. In the subway station, the primary subjects are the people walking up and down the escalators and the arriving train. The truck is stationary, the cyclist moves quickly past the truck, and the pedestrians walk at a leisurely pace. The train arrives at the platform, and people board it. The background features a city street with a mix of modern and historical architecture, including a large building with a glass facade and a brick building. The street is lined with trees and has a cobblestone pavement. The subway station has a modern design with large windows, escalators, and signs indicating directions and train schedules. The weather appears to be clear and sunny, with shadows cast by the buildings and trees. The camera is stationary, capturing a wide-angle view of the street and transitioning to a medium-close view of the subway station. The camera remains steady, providing a continuous and uninterrupted view of the scene.",0.836693063378334,4.81485,19.21013641357422,True
RrKlMwsWea4_16,6,"abs_dir,non_temp,rel_dir,rel_dir_pred,rel_dis,rel_spd_comp",RrKlMwsWea4,16,https://www.youtube.com/watch?v=RrKlMwsWea4,"['0:05:05.571', '0:05:29.195']","a soccer match in progress, with players actively engaged in the game. The action centers around a player in a white jersey who is seen dribbling the ball and attempting to score a goal. The match is being played on a well-maintained grass field with clear markings. The players are in motion, showcasing various techniques and strategies as they compete for control of the ball. The scene is dynamic, with players running, kicking, and maneuvering around the field. The main subjects are the soccer players, specifically focusing on a player in a white jersey who is actively dribbling the ball. Other players are seen in various positions, some attempting to intercept or defend, while others are positioned strategically to support the play. The player in the white jersey is in the center of the action, moving swiftly across the field, while other players are spread out, some in pursuit and others in support. The camera is stationary, providing a wide-angle view of the entire field, capturing the entirety of the match and the movements of the players.",0.8986479789018631,4.456975,57.75815582275391,True
Rs8JxJRQcX0_0,4,"abs_dis,abs_ori,abs_spd,non_temp",Rs8JxJRQcX0,0,https://www.youtube.com/watch?v=Rs8JxJRQcX0,"['0:00:00.159', '0:00:33.192']","a journey along a highway during a rainy day. The scene is viewed from the perspective of a vehicle traveling on the road. The weather is overcast, with rain falling steadily, creating a misty atmosphere. The road is wet, reflecting the grey sky and the surrounding trees and buildings. various vehicles, including cars and trucks, moving along the highway, with some vehicles stopping at a road construction area. The main subjects in the video are the vehicles on the highway. These include cars, trucks, and buses. The vehicles are moving along the road, with some stopping at a road construction area. The vehicles are positioned in the lanes of the highway, with some moving towards the camera and others moving away. The road construction area is marked by orange and white barriers, and the vehicles stop at a red traffic light. The background consists of a highway with multiple lanes, marked with white lines and arrows indicating directions. The road is wet due to the rain, and the surrounding area includes trees with autumn foliage, grassy areas, and some buildings. The weather is overcast, with a grey sky and misty conditions. The scene is set in a suburban or semi-urban area, with a mix of natural and man-made elements. The camera is mounted on the front of a vehicle, providing a first-person view of the journey. The camera remains steady, capturing the forward movement along the highway. The view is wide, encompassing the road, vehicles, and surrounding environment.",0.9421374797821044,4.2407,20.215938568115234,True
RsAJW_yvZMM_5,6,"abs_dir_pred,abs_ori,abs_spd_comp,non_temp,rel_dis",RsAJW_yvZMM,5,https://www.youtube.com/watch?v=RsAJW_yvZMM,"['0:01:28.655', '0:02:10.730']","a close-up view of a person's hand interacting with a mechanical device, specifically focusing on the adjustment of a component using a screwdriver.The individual's hand is the only part of them visible, with a fair skin tone and no distinctive features or jewelry. The hand is manipulating a white screwdriver with black text that reads ""SOCKET."" The screwdriver is being used to adjust a metallic component with a copper-colored coil, which is part of a larger mechanical assembly. The assembly includes various metallic parts, bolts, and wires, all set against a dark background that suggests an indoor environment, possibly a workshop or a garage.The setting is tightly focused on the mechanical device, with the background blurred, emphasizing the intricate details of the hand's interaction with the component. The lighting is focused on the area of the hand and the mechanical parts, casting soft shadows and highlighting the textures of the metallic surfaces. The environment appears to be well-lit, with no discernible source of light other than the illumination on the mechanical parts.",0.2831978648900985,3.980775,6.286510467529297,True
RsJFd-QGiJM_10,2,"abs_dis,abs_spd",RsJFd-QGiJM,10,https://www.youtube.com/watch?v=RsJFd-QGiJM,"['0:01:17.977', '0:01:39.566']","a first-person perspective of a person riding a bike along a narrow, winding dirt path surrounded by lush greenery. The rider is holding a bow and arrow, aiming and shooting at a target in the distance. The scene is set in a serene, natural environment with tall trees and dense vegetation lining the path. The rider moves steadily forward, maintaining a consistent speed and direction, while the camera follows the motion closely, providing an immersive experience of the archery activity. The main subject is a person riding a bike, holding a bow and arrow. The rider is wearing a wristwatch and a dark-colored shirt. The bow and arrow are prominently featured, with the rider's hands and arms visible as they aim and shoot. The rider is positioned centrally in the frame, moving forward along the path. The background consists of a narrow dirt path flanked by tall, dense trees and bushes. The path is bordered by patches of grass and small shrubs. The scene is set in a natural, outdoor environment, likely during the daytime, given the clear visibility and natural lighting. The camera is mounted on the rider's helmet, providing a first-person view. The camera movement is steady and follows the rider's forward motion, maintaining a consistent angle and distance from the subject.",0.3862829208374023,4.300625,89.20950317382812,True
RsZ54CzgiL4_8,6,"abs_dir_pred,non_temp,rel_ori,rel_spd,rel_spd_comp",RsZ54CzgiL4,8,https://www.youtube.com/watch?v=RsZ54CzgiL4,"['0:01:38.760', '0:02:05.280']","a soccer match in progress, focusing on a player in a red jersey who is actively engaged in the game. The player is seen running across the field, dribbling the ball, and making strategic movements to navigate around opponents. The scene is set on a well-maintained soccer field with clear markings and a goalpost visible in the background. The atmosphere is competitive, with players from both teams actively participating in the match. The main subject is a soccer player in a red jersey, who is actively dribbling and maneuvering the ball. The player is positioned centrally in the frame, moving from the left to the right side of the screen. The player's movements are dynamic, showcasing agility and control over the ball. Other players are visible in the background, some in black jerseys, indicating a competitive match. The background features a soccer field with well-maintained grass, marked with white lines for the boundaries and a goalpost. The field is surrounded by advertisements and sponsor logos, indicating a professional or semi-professional match setting. The weather appears to be clear, and the time of day is not explicitly clear, but the lighting suggests it could be either late afternoon or early evening. The camera is stationary, providing a wide-angle view of the soccer field, capturing the entire scene without any panning or zooming.",0.9687110483646392,4.3778500000000005,6.354611396789551,True
RtUQH3C7cBI_42,6,"abs_dir_pred,abs_spd,abs_spd_comp,non_temp,rel_ori,rel_spd",RtUQH3C7cBI,42,https://www.youtube.com/watch?v=RtUQH3C7cBI,"['0:05:37.680', '0:06:14.920']","a scenic drive along a winding mountain road. The road is flanked by lush greenery and rocky hills, with occasional vehicles passing by. The scene is bathed in bright sunlight, highlighting the vibrant greenery and the clear blue sky. the serene and picturesque landscape, with the road stretching into the distance, curving gently through the natural terrain. The main subjects in the video are the vehicles traveling along the road. Initially, a white car is seen driving ahead, followed by a white van and a motorcycle. The vehicles are moving at a moderate speed, maintaining a steady pace along the winding road. The motorcycle is ridden by a person wearing a helmet, and the vehicles are spaced out, maintaining a safe distance from each other. The background consists of a mountainous landscape with dense green foliage and rocky hills. The road is surrounded by tall trees and shrubs, with the sunlight casting shadows on the road and the surrounding vegetation. The scene is set in a rural or semi-rural area, with no urban structures visible. The weather is clear and sunny, indicating a warm day. The camera is positioned in the front seat of a vehicle, providing a first-person perspective of the drive. The camera remains steady, capturing the forward movement along the road and the passing vehicles.",0.9126524478197098,4.176825,36.389984130859375,True
Rtwzg08jgrE_86,6,"abs_dir,abs_dir_pred,abs_spd_comp,non_temp,rel_dis,rel_spd",Rtwzg08jgrE,86,https://www.youtube.com/watch?v=Rtwzg08jgrE,"['0:37:18.336', '0:38:27.772']","a lively game of pool between three friends in a cozy, well-decorated room. The players, two men and one woman, are engaged in a friendly competition, taking turns to shoot the balls on the pool table. The room is filled with various collectibles and memorabilia, creating a warm and inviting atmosphere. The players exhibit a range of emotions from concentration to excitement, adding to the dynamic and fun-filled scene. The main subjects are three people playing pool. The first person, a man with glasses and a beard, wears a blue shirt and jeans. The second person, a woman with long hair, wears a black dress and is seen holding a pool cue. The third person, another man with a beard, wears a grey sweatshirt and jeans. They are positioned around the pool table, taking turns to shoot the balls. The pool table is the central object, with balls scattered around it, and the players are actively moving around it, interacting with the cues and balls. The camera is stationary, providing a wide-angle view of the entire room and the pool table, capturing the entire scene without any movement or zooming.",0.957107201218605,4.783925,8.431785583496094,True
Rtwzg08jgrE_88,6,"abs_dir_pred,non_temp,rel_dir,rel_dis,rel_spd,rel_spd_comp",Rtwzg08jgrE,88,https://www.youtube.com/watch?v=Rtwzg08jgrE,"['0:41:33.657', '0:41:58.616']","a lively game of pool between two individuals in a well-lit, modern room. The room is adorned with various collectibles and memorabilia, creating a casual and relaxed atmosphere. The players, a man and a woman, are engaged in a friendly competition, taking turns aiming and shooting the pool balls. The man, dressed in a casual grey sweater and jeans, and the woman, wearing a black dress, exhibit a playful and competitive spirit as they interact with each other and the game. The main subjects are a man and a woman playing pool. The man is positioned on the left side of the frame, wearing a grey sweater and jeans, while the woman is on the right, dressed in a black dress. They are both holding pool cues and are actively engaged in the game, taking turns aiming and shooting the balls. The pool table is the central object, with various balls scattered around it, indicating an ongoing game. The man and woman are positioned close to the pool table, with the man standing and the woman leaning over the table. The background features a modern room with a red pool table as the focal point. The room is decorated with various collectibles, including figurines and memorabilia, displayed on shelves and a wall. There is a large window with a black curtain, and a white air conditioning unit is visible on the wall. The room is well-lit, creating a bright and inviting atmosphere. The camera is stationary, providing a wide-angle view of the pool table and the players. The perspective is slightly elevated, capturing the entire scene and the interactions between the players.",0.7662729173898697,4.593075,17.997350692749023,True
Ru5-ei20TmM_51,6,"abs_dir_pred,non_temp,rel_dir,rel_dis,rel_spd",Ru5-ei20TmM,51,https://www.youtube.com/watch?v=Ru5-ei20TmM,"['0:06:31.974', '0:07:01.754']","A person is cooking in a kitchen, specifically sautéing ground meat in a pan. They are adding seasoning to the meat using a shaker. The kitchen is well-equipped with various cooking utensils and ingredients. The person is wearing a ring and has a tattoo on their hand. The scene is set in a modern kitchen with white subway tiles and stainless steel appliances. The main subjects are the person's hands and the cooking process. The person's hands are holding a shaker of seasoning and a bottle of oil. The hands are positioned above a pan filled with ground meat, which is being sautéed. The person is actively shaking the seasoning over the meat, ensuring it is evenly coated. The background features a modern kitchen with white subway tiles on the walls. There are various kitchen items such as a stainless steel kettle, a cutting board, a knife, and jars of ingredients. The scene is well-lit, suggesting it is daytime. The camera is stationary, providing a clear and stable view of the cooking process from a slightly elevated angle, capturing the entire scene in a medium shot.",0.8994074463844299,4.165875,6.909152507781982,True
Rv0_8h1AzLQ_0,6,"abs_dir,non_temp,rel_dir,rel_dir_pred,rel_ori,rel_spd",Rv0_8h1AzLQ,0,https://www.youtube.com/watch?v=Rv0_8h1AzLQ,"['0:00:00.133', '0:00:21.833']","a dynamic moment during a football game where a player in a green jersey is tackled by an opponent in a white jersey. The player in the green jersey falls to the ground, and the referee and other players rush to the scene. The player in the green jersey is assisted by teammates, and the referee is seen making a call. The scene is set on a football field with players in various positions, some standing and others kneeling or crouching. The main subjects are the football players. The player in the green jersey is being tackled by an opponent in a white jersey. The player in the green jersey is wearing a helmet and a jersey with the number 19. The player in the white jersey is wearing a helmet and a jersey with the number 22. The referee, dressed in black and white, is positioned near the players, making a call. Other players are standing around, some kneeling or crouching to assist the player in the green jersey. The camera is stationary, capturing the scene from a wide-angle view, providing a clear and comprehensive view of the action on the field.",0.7426080405712128,4.497675,33.45825958251953,True
RvHbliMvVrw_23,5,"abs_ori,abs_spd,non_temp,rel_dir,rel_dis",RvHbliMvVrw,23,https://www.youtube.com/watch?v=RvHbliMvVrw,"['0:03:55.802', '0:04:16.222']","a group of vibrant koi fish swimming gracefully in a dark, underwater environment. The fish, with their distinctive orange, white, and black patterns, move fluidly through the water, creating a mesmerizing display of natural beauty. The scene is serene and captivating, highlighting the elegance and grace of these aquatic creatures. The main subjects are the koi fish, characterized by their bright orange bodies with white and black patches. They are of varying sizes and swim in close proximity to each other, often overlapping and interacting. The fish move in a coordinated manner, creating a dynamic and visually appealing scene. Their movements are smooth and fluid, with occasional gentle turns and glides. The background is a dark, possibly black, underwater environment that contrasts sharply with the bright colors of the koi fish. There are no other objects or elements visible in the background, which helps to emphasize the fish and their movements. The water appears calm and clear, allowing for a clear view of the fish. The camera remains mostly stationary, capturing the scene from a fixed viewpoint. The focus is on the koi fish, with a slight depth of field that blurs the background, ensuring the fish are the clear focal point.",0.7096421867609024,4.498275,38.49371337890625,True
RvN0vDw-lGs_13,6,"abs_dis,abs_spd,non_temp,rel_dir_pred,rel_dis",RvN0vDw-lGs,13,https://www.youtube.com/watch?v=RvN0vDw-lGs,"['0:09:29.799', '0:10:12.279']","A woman is organizing and arranging a variety of colorful fabric rolls in a wooden cabinet. She is wearing a white t-shirt with a pattern of small flowers and blue jeans. The cabinet is filled with neatly stacked rolls of fabric in different colors, and she carefully places and adjusts the rolls to create an orderly arrangement. The scene is set in a well-lit room with a homely and cozy atmosphere. The main subject is a woman with her hair tied up in a bun, wearing a white t-shirt with small flower patterns and blue jeans. She is actively engaged in organizing and arranging the fabric rolls in the cabinet. The fabric rolls are colorful and vary in size, and she handles them with care, placing them in the cabinet and adjusting their positions. The woman's movements are deliberate and methodical as she organizes the fabric rolls. She reaches into the cabinet, picks up a roll, and places it in a new position. Her actions are slow and careful, ensuring that the rolls are arranged neatly. There is no significant movement in the background; the focus remains on the woman's actions. The camera is stationary, providing a clear and stable view of the woman and the cabinet. The view is at eye level, capturing the entire scene without any noticeable camera movement.",0.8999164253473282,4.652950000000001,5.437224864959717,True
RvdHJspbLdc_8,6,"abs_spd_comp,non_temp,rel_dir,rel_dir_pred,rel_dis",RvdHJspbLdc,8,https://www.youtube.com/watch?v=RvdHJspbLdc,"['0:02:24.677', '0:03:08.288']","a robotic arm interacting with various objects on a table. The robotic arm, equipped with sensors and a gripper, is seen picking up and placing down different items, including small balls and a smartphone. The scene is set on a wooden table with a few signs and a smartphone displaying various app icons. The robotic arm moves with precision, demonstrating its ability to manipulate objects. The main subject is a robotic arm with a gripper, which is equipped with sensors and wires. The arm is positioned on a wooden table and interacts with small balls and a smartphone. The robotic arm moves its gripper to pick up and place down the balls and the smartphone. The balls are light blue and pink, and the smartphone is black with various app icons displayed on its screen. The robotic arm moves its gripper to pick up and place down the small balls and the smartphone. The movements are precise and controlled, with the arm extending and retracting its gripper to grasp and release the objects. The balls are moved from one side of the table to the other, and the smartphone is picked up and moved slightly. The movements are moderate in speed, demonstrating the robotic arm's capabilities. The camera is stationary, providing a top-down view of the table and the robotic arm's movements. The view is consistent, focusing on the robotic arm's interactions with the objects on the table.",0.6705089807510376,4.0097000000000005,27.34475326538086,True
RvvAhGZBCe4_124,6,"abs_dir,abs_dir_pred,abs_spd_comp,non_temp,rel_ori,rel_spd",RvvAhGZBCe4,124,https://www.youtube.com/watch?v=RvvAhGZBCe4,"['0:13:12.120', '0:13:35.679']","a group of animated cats and a small dinosaur character engaging in a playful and joyful activity. The cats, dressed in various outfits, are seen jumping and interacting with each other, while the dinosaur character appears to be leading the group. The scene is set in a bright, cheerful environment with a simple, cartoonish style. The background consists of a simple, cartoonish depiction of a grassy field with a wooden fence and a birdhouse. The scene is bright and cheerful, with a clear blue sky and a few scattered clouds. The overall setting is a playful and whimsical outdoor environment. The main subjects are four animated cats and a small dinosaur character. The cats are dressed in various outfits, including a pink hoodie, a white shirt, a black and white striped shirt, and a pink and white striped shirt. The dinosaur character is wearing a pink hoodie and a headband. The cats are positioned in the foreground, while the dinosaur character is in the middle ground. They are all jumping and interacting with each other, creating a lively and engaging scene. The camera is static, focusing on the group of animated characters from a slightly elevated angle, providing a clear view of their actions and expressions.",0.9982827454805374,4.894875,16.23861312866211,True
RwnRllICERw_12,1,non_temp,RwnRllICERw,12,https://www.youtube.com/watch?v=RwnRllICERw,"['0:02:48.366', '0:03:37.533']","a vibrant underwater scene in an aquarium, featuring a variety of colorful fish swimming among lush green aquatic plants. The fish, including a prominent yellow and black striped fish, move gracefully through the water, interacting with each other and their environment. The scene is illuminated by soft, natural light filtering through the water, highlighting the intricate details of the plants and the fish. The main subjects are the fish and aquatic plants. The fish include a yellow and black striped fish, a blue and white striped fish, and several smaller, colorful fish. The yellow and black striped fish is the most prominent, swimming near the center of the frame. The blue and white striped fish is seen swimming towards the right side of the frame. The smaller fish are scattered throughout the scene, interacting with the plants and each other. The aquatic plants are lush and green, providing a natural habitat for the fish. The fish exhibit smooth, fluid movements, swimming in various directions with moderate speed. The yellow and black striped fish moves in a consistent direction, while the blue and white striped fish swims towards the right side of the frame. The smaller fish dart around the plants, creating a dynamic and lively scene. The background remains static, with only the fish and plants moving. The camera is stationary, providing a stable view of the underwater scene. The view is a wide shot, capturing the entire aquarium setup and allowing the viewer to appreciate the details of the fish and plants.",0.976433590054512,4.97135,8.001371383666992,True
